Ticket,Name,Link,Price,Market Cap,Change
TFUEL,Theta Fuel,https://coinmarketcap.com/currencies/theta-fuel/,$0.003458,"$13,273,566",3.67%
PIVX,PIVX,https://coinmarketcap.com/currencies/pivx/,$0.233717,"$13,270,734",0.40%
SAFE,Safe,https://coinmarketcap.com/currencies/safe/,$0.631001,"$13,147,220",1.81%
ZRC,ZrCoin,https://coinmarketcap.com/currencies/zrcoin/,$2.86,"$13,091,174",-0.31%
ERD,Elrond,https://coinmarketcap.com/currencies/elrond/,$0.001886,"$13,073,509",25.32%
S4F,S4FE,https://coinmarketcap.com/currencies/s4fe/,$0.048578,"$12,986,533",116.58%
FX,Function X,https://coinmarketcap.com/currencies/function-x/,$0.110876,"$12,917,714",-3.11%
WABI,Tael,https://coinmarketcap.com/currencies/tael/,$0.196969,"$12,901,491",19.44%
EUM,Elitium,https://coinmarketcap.com/currencies/elitium/,$1.34,"$12,893,318",5.94%
NXT,Nxt,https://coinmarketcap.com/currencies/nxt/,$0.012849,"$12,836,577",0.30%
FO,FIBOS,https://coinmarketcap.com/currencies/fibos/,$0.012077,"$12,771,528",1.09%
PLA,PlayChip,https://coinmarketcap.com/currencies/playchip/,$0.000910,"$12,755,102",0.24%
LBA,Cred,https://coinmarketcap.com/currencies/libra-credit/,$0.020718,"$12,494,631",19.45%
NKN,NKN,https://coinmarketcap.com/currencies/nkn/,$0.026618,"$12,421,881",3.26%
VTC,Vertcoin,https://coinmarketcap.com/currencies/vertcoin/,$0.237018,"$12,306,129",-1.85%
XCHF,CryptoFranc,https://coinmarketcap.com/currencies/cryptofranc/,$1.01,"$12,131,954",0.11%
AGI,SingularityNET,https://coinmarketcap.com/currencies/singularitynet/,$0.022201,"$11,981,254",2.08%
QKC,QuarkChain,https://coinmarketcap.com/currencies/quarkchain/,$0.004927,"$11,964,265",4.22%
WXT,Wirex Token,https://coinmarketcap.com/currencies/wirex-token/,$0.014953,"$11,962,149",0.58%
OTO,OTOCASH,https://coinmarketcap.com/currencies/otocash/,$0.554962,"$11,829,486",1.06%
POLY,Polymath,https://coinmarketcap.com/currencies/polymath-network/,$0.026410,"$11,658,466",4.58%
ITC,IoT Chain,https://coinmarketcap.com/currencies/iot-chain/,$0.139564,"$11,648,662",11.67%
CTXC,Cortex,https://coinmarketcap.com/currencies/cortex/,$0.077744,"$11,645,489",1.85%
EOSC,EOS Force,https://coinmarketcap.com/currencies/eos-force/,$0.012058,"$11,624,436",-3.39%
GMAT,GoWithMi,https://coinmarketcap.com/currencies/gowithmi/,$0.004238,"$11,541,338",10.09%
DAC,Davinci Coin,https://coinmarketcap.com/currencies/davinci-coin/,$0.003190,"$11,490,811",13.13%
UTT,United Trader...,https://coinmarketcap.com/currencies/uttoken/,$0.306093,"$11,481,244",1.52%
B2B,B2BX,https://coinmarketcap.com/currencies/b2bx/,$0.579281,"$11,371,173",1.08%
OCEAN,Ocean Protocol,https://coinmarketcap.com/currencies/ocean-protocol/,$0.033116,"$11,270,086",-3.70%
1ST,FirstBlood,https://coinmarketcap.com/currencies/firstblood/,$0.131341,"$11,237,345",0.98%
LCC,Litecoin Cash,https://coinmarketcap.com/currencies/litecoin-cash/,$0.016976,"$11,013,791",3.16%
CSC,CasinoCoin,https://coinmarketcap.com/currencies/casinocoin/,$0.000276,"$10,883,438",10.28%
REQ,Request,https://coinmarketcap.com/currencies/request/,$0.013922,"$10,925,615",3.58%
IRIS,IRISnet,https://coinmarketcap.com/currencies/irisnet/,$0.024282,"$10,848,638",7.58%
SKY,Skycoin,https://coinmarketcap.com/currencies/skycoin/,$0.677100,"$10,833,594",10.56%
PAY,TenX,https://coinmarketcap.com/currencies/tenx/,$0.079909,"$10,783,836",3.47%
MED,MediBloc,https://coinmarketcap.com/currencies/medibloc/,$0.004498,"$10,632,851",3.61%
BFT,BnkToTheFuture,https://coinmarketcap.com/currencies/bnktothefuture/,$0.014500,"$10,585,176",-4.51%
EGT,Egretia,https://coinmarketcap.com/currencies/egretia/,$0.002495,"$10,524,581",17.99%
QRL,Quantum Resis...,https://coinmarketcap.com/currencies/quantum-resistant-ledger/,$0.149678,"$10,399,996",1.70%
EMC2,Einsteinium,https://coinmarketcap.com/currencies/einsteinium/,$0.046930,"$10,277,150",1.49%
PRS,PressOne,https://coinmarketcap.com/currencies/pressone/,$0.035840,"$10,205,214",0.75%
DDK,DDKoin,https://coinmarketcap.com/currencies/ddkoin/,$5.92,"$10,126,385",-5.73%
TOP,TOP,https://coinmarketcap.com/currencies/top/,$0.003215,"$10,096,537",14.12%
LTO,LTO Network,https://coinmarketcap.com/currencies/lto-network/,$0.028528,"$10,072,180",5.02%
TKN,Monolith,https://coinmarketcap.com/currencies/monolith/,$0.318499,"$10,062,790",-1.92%
BTR,Bitrue Coin,https://coinmarketcap.com/currencies/bitrue-coin/,$0.071596,"$10,030,644",1.83%
IQ,Everipedia,https://coinmarketcap.com/currencies/everipedia/,$0.001877,"$9,983,644",0.48%
UGAS,UGAS,https://coinmarketcap.com/currencies/ugas/,$0.057678,"$9,904,387",7.32%
COS,Contentos,https://coinmarketcap.com/currencies/contentos/,$0.015304,"$9,831,316",0.15%
FNB,FNB Protocol,https://coinmarketcap.com/currencies/fnb-protocol/,$0.015257,"$9,658,261",5.67%
HYC,HYCON,https://coinmarketcap.com/currencies/hycon/,$0.004637,"$9,396,231",1.08%
ZT,ZTCoin,https://coinmarketcap.com/currencies/ztcoin/,$0.041309,"$9,333,612",0.01%
VALOR,Valor Token,https://coinmarketcap.com/currencies/valor-token/,$0.465409,"$9,324,940",1.58%
AEN,Aencoin,https://coinmarketcap.com/currencies/aencoin/,$0.034277,"$9,161,136",4.89%
CDT,Blox,https://coinmarketcap.com/currencies/blox/,$0.013542,"$9,135,458",3.79%
MITH,Mithril,https://coinmarketcap.com/currencies/mithril/,$0.013222,"$9,100,381",0.09%
PART,Particl,https://coinmarketcap.com/currencies/particl/,$1.12,"$9,077,046",5.84%
CVT,CyberVein,https://coinmarketcap.com/currencies/cybervein/,$0.008482,"$8,994,223",28.66%
ACT,Achain,https://coinmarketcap.com/currencies/achain/,$0.009328,"$8,898,614",-0.27%
MFT,Mainframe,https://coinmarketcap.com/currencies/mainframe/,$0.001005,"$8,859,463",6.25%
UTK,Utrust,https://coinmarketcap.com/currencies/utrust/,$0.019660,"$8,847,180",-1.50%
ANKR,Ankr,https://coinmarketcap.com/currencies/ankr/,$0.002194,"$8,769,196",3.83%
LBTC,Lightning Bit...,https://coinmarketcap.com/currencies/lightning-bitcoin/,$2.30,"$8,865,099",0.30%
FOR,Force Protocol,https://coinmarketcap.com/currencies/force-protocol/,$0.034776,"$8,670,502",-4.87%
DRGN,Dragonchain,https://coinmarketcap.com/currencies/dragonchain/,$0.036392,"$8,676,685",-4.92%
TKY,THEKEY,https://coinmarketcap.com/currencies/thekey/,$0.001647,"$8,690,797",16.14%
XAS,Asch,https://coinmarketcap.com/currencies/asch/,$0.093073,"$8,688,873",16.04%
CVNT,Content Value...,https://coinmarketcap.com/currencies/content-value-network/,$0.016100,"$8,648,757",-2.61%
TRV,TrustVerse,https://coinmarketcap.com/currencies/trustverse/,$0.036664,"$8,627,424",-8.47%
STORM,Storm,https://coinmarketcap.com/currencies/storm/,$0.001354,"$8,576,892",2.96%
DATA,Streamr DATAcoin,https://coinmarketcap.com/currencies/streamr-datacoin/,$0.012634,"$8,555,502",3.73%
BMC,Blackmoon,https://coinmarketcap.com/currencies/blackmoon/,$0.157000,"$8,477,986",11.14%
RUFF,Ruff,https://coinmarketcap.com/currencies/ruff/,$0.008562,"$8,394,938",-0.30%
SLS,SaluS,https://coinmarketcap.com/currencies/salus/,$8.16,"$8,262,347",0.22%
LOCUS,Locus Chain,https://coinmarketcap.com/currencies/locus-chain/,$0.010316,"$8,254,260",1.73%
RSR,Reserve Rights,https://coinmarketcap.com/currencies/reserve-rights/,$0.001965,"$8,263,820",2.52%
OGO,Origo,https://coinmarketcap.com/currencies/origo/,$0.021016,"$8,223,598",4.32%
POLIS,Polis,https://coinmarketcap.com/currencies/polis/,$0.963976,"$8,208,456",7.28%
XLAB,XcelToken Plus,https://coinmarketcap.com/currencies/xceltoken-plus/,$0.001309,"$8,201,648",1.21%
GTO,Gifto,https://coinmarketcap.com/currencies/gifto/,$0.013551,"$8,187,833",-4.45%
RHOC,RChain,https://coinmarketcap.com/currencies/rchain/,$0.021899,"$8,185,679",6.05%
RDN,Raiden Networ...,https://coinmarketcap.com/currencies/raiden-network-token/,$0.160592,"$8,124,981",4.10%
HPB,High Performa...,https://coinmarketcap.com/currencies/high-performance-blockchain/,$0.185829,"$8,105,834",-5.62%
INT,INT Chain,https://coinmarketcap.com/currencies/int-chain/,$0.021177,"$8,041,371",1.35%
OST,OST,https://coinmarketcap.com/currencies/ost/,$0.011884,"$8,016,953",1.48%
META,Metadium,https://coinmarketcap.com/currencies/metadium/,$0.006377,"$7,941,548",6.47%
SOC,All Sports,https://coinmarketcap.com/currencies/all-sports/,$0.005257,"$7,885,444",2.31%
BITCNY,bitCNY,https://coinmarketcap.com/currencies/bitcny/,$0.142473,"$7,901,776",0.06%
NMR,Numeraire,https://coinmarketcap.com/currencies/numeraire/,$5.85,"$7,886,966",-7.44%
GUSD,Gemini Dollar,https://coinmarketcap.com/currencies/gemini-dollar/,$1.00,"$7,874,367",0.14%
TRIO,Tripio,https://coinmarketcap.com/currencies/tripio/,$0.002084,"$7,814,901",4.36%
EVX,Everex,https://coinmarketcap.com/currencies/everex/,$0.343556,"$7,798,730",2.33%
LEVL,Levolution,https://coinmarketcap.com/currencies/levolution/,$0.318410,"$7,685,676",0.84%
TNB,Time New Bank,https://coinmarketcap.com/currencies/time-new-bank/,$0.002615,"$7,659,230",0.35%
IDEX,IDEX,https://coinmarketcap.com/currencies/idex/,$0.016928,"$7,666,063",11.39%
PERL,Perlin,https://coinmarketcap.com/currencies/perlin/,$0.029267,"$7,647,802",-6.33%
INCNT,Incent,https://coinmarketcap.com/currencies/incent/,$0.162074,"$7,458,108",0.40%
XRC,Bitcoin Rhodium,https://coinmarketcap.com/currencies/bitcoin-rhodium/,$8.84,"$7,386,612",46.20%
PLR,Pillar,https://coinmarketcap.com/currencies/pillar/,$0.028423,"$7,371,543",-3.87%
PPP,PayPie,https://coinmarketcap.com/currencies/paypie/,$0.088289,"$7,283,842",0.00%
NEC,Nectar,https://coinmarketcap.com/currencies/nectar/,$0.088223,"$7,265,427",-10.57%
QSP,Quantstamp,https://coinmarketcap.com/currencies/quantstamp/,$0.011737,"$7,245,641",1.29%
NMC,Namecoin,https://coinmarketcap.com/currencies/namecoin/,$0.489616,"$7,215,172",-0.71%
TAAS,TaaS,https://coinmarketcap.com/currencies/taas/,$0.885353,"$7,212,089",4.50%
POE,Po.et,https://coinmarketcap.com/currencies/poet/,$0.002295,"$7,210,670",-0.80%
XPX,ProximaX,https://coinmarketcap.com/currencies/proximax/,$0.001180,"$7,195,859",1.84%
NEBL,Neblio,https://coinmarketcap.com/currencies/neblio/,$0.477474,"$7,175,482",2.65%
NYE,NewYork Exchange,https://coinmarketcap.com/currencies/newyork-exchange/,$2.25,"$7,166,208",-34.47%
STPT,STPT,https://coinmarketcap.com/currencies/stpt/,$0.010439,"$7,164,738",3.36%
MDT,Measurable Da...,https://coinmarketcap.com/currencies/measurable-data-token/,$0.012837,"$7,158,495",-0.47%
CWV,CWV Chain,https://coinmarketcap.com/currencies/cwv-chain/,$0.002002,"$7,087,893",-0.84%
CPT,Contents Prot...,https://coinmarketcap.com/currencies/contents-protocol/,$0.002320,"$7,062,435",7.05%
LOC,LockTrip,https://coinmarketcap.com/currencies/lockchain/,$0.470794,"$7,039,394",4.92%
TEN,Tokenomy,https://coinmarketcap.com/currencies/tokenomy/,$0.034550,"$6,909,916",-0.41%
LXT,Litex,https://coinmarketcap.com/currencies/litex/,$0.007278,"$6,986,707",30.79%
ADX,AdEx,https://coinmarketcap.com/currencies/adx-net/,$0.086239,"$6,905,304",12.71%
TCT,TokenClub,https://coinmarketcap.com/currencies/tokenclub/,$0.014320,"$6,894,192",-2.13%
SNL,Sport and Lei...,https://coinmarketcap.com/currencies/sport-and-leisure/,$0.010124,"$6,830,194",0.66%
HYDRO,Hydro,https://coinmarketcap.com/currencies/hydrogen/,$0.000634,"$6,842,145",4.32%
VNT,VNT Chain,https://coinmarketcap.com/currencies/vnt-chain/,$0.002580,"$6,870,106",15.61%
GO,GoChain,https://coinmarketcap.com/currencies/gochain/,$0.007970,"$6,649,085",-4.62%
BURST,Burst,https://coinmarketcap.com/currencies/burst/,$0.003207,"$6,632,993",-0.07%
ARPA,ARPA Chain,https://coinmarketcap.com/currencies/arpa-chain/,$0.017560,"$6,612,271",10.47%
ORS,Origin Sport,https://coinmarketcap.com/currencies/origin-sport/,$0.021990,"$6,597,029",-2.67%
ELI,Eligma Token,https://coinmarketcap.com/currencies/eligma-token/,$0.032915,"$6,534,456",0.53%
SALT,SALT,https://coinmarketcap.com/currencies/salt/,$0.080547,"$6,466,601",-0.06%
BLOCK,Blocknet,https://coinmarketcap.com/currencies/blocknet/,$1.03,"$6,402,291",-3.62%
DUSK,Dusk Network,https://coinmarketcap.com/currencies/dusk-network/,$0.055521,"$6,362,283",6.33%
SUSD,sUSD,https://coinmarketcap.com/currencies/susd/,$0.967094,"$6,287,857",-1.07%
NAV,NavCoin,https://coinmarketcap.com/currencies/nav-coin/,$0.094402,"$6,283,922",1.51%
MTC,doc.com Token,https://coinmarketcap.com/currencies/doc-com-token/,$0.008682,"$6,270,043",-1.96%
NPX,NaPoleonX,https://coinmarketcap.com/currencies/napoleonx/,$0.256988,"$6,249,982",2.50%
DAPS,DAPS Token,https://coinmarketcap.com/currencies/daps-token/,$0.000118,"$6,222,130",-26.25%
INS,Insolar,https://coinmarketcap.com/currencies/insolar/,$0.190547,"$6,192,790",-0.62%
DOCK,Dock,https://coinmarketcap.com/currencies/dock/,$0.011256,"$6,174,527",1.81%
PPC,Peercoin,https://coinmarketcap.com/currencies/peercoin/,$0.239878,"$6,169,655",0.67%
SMT,SmartMesh,https://coinmarketcap.com/currencies/smartmesh/,$0.004583,"$6,143,637",3.87%
BAY,BitBay,https://coinmarketcap.com/currencies/bitbay/,$0.006053,"$6,126,280",-7.79%
MET,Metronome,https://coinmarketcap.com/currencies/metronome/,$0.630760,"$6,092,410",5.16%
XMC,Monero Classic,https://coinmarketcap.com/currencies/monero-classic/,$0.349162,"$6,041,528",5.13%
KIN,Kin,https://coinmarketcap.com/currencies/kin/,$0.000005,"$6,035,828",-6.59%
AVA,Travala.com,https://coinmarketcap.com/currencies/travala/,$0.136133,"$6,031,126",14.19%
XSN,Stakenet,https://coinmarketcap.com/currencies/stakenet/,$0.067332,"$6,027,569",5.99%
ADT,adToken,https://coinmarketcap.com/currencies/adtoken/,$0.007521,"$5,971,673",-42.57%
VBK,VeriBlock,https://coinmarketcap.com/currencies/veriblock/,$0.011280,"$5,967,129",2.55%
MBL,MovieBloc,https://coinmarketcap.com/currencies/moviebloc/,$0.001568,"$5,952,327",3.75%
MWAT,Restart Energ...,https://coinmarketcap.com/currencies/restart-energy-mwat/,$0.013098,"$5,930,103",4.08%
UUU,U Network,https://coinmarketcap.com/currencies/u-network/,$0.000845,"$5,913,879",16.78%
DEC,Darico Ecosys...,https://coinmarketcap.com/currencies/darcio-ecosystem-coin/,$0.098035,"$5,867,584",-8.22%
QQQ,Poseidon Network,https://coinmarketcap.com/currencies/poseidon-network/,$0.002752,"$5,830,593",0.27%
SNGLS,SingularDTV,https://coinmarketcap.com/currencies/singulardtv/,$0.009628,"$5,777,029",-3.65%
DGX,Digix Gold Token,https://coinmarketcap.com/currencies/digix-gold-token/,$47.55,"$5,756,231",0.97%
SIX,SIX,https://coinmarketcap.com/currencies/six/,$0.020993,"$5,747,482",2.21%
MTH,Monetha,https://coinmarketcap.com/currencies/monetha/,$0.014252,"$5,734,941",1.20%
EVR,Everus,https://coinmarketcap.com/currencies/everus/,$0.012499,"$5,709,332",14.24%
DMT,DMarket,https://coinmarketcap.com/currencies/dmarket/,$0.100220,"$5,704,725",36.69%
RPL,Rocket Pool,https://coinmarketcap.com/currencies/rocket-pool/,$0.579057,"$5,702,950",-11.09%
CBT,CommerceBlock,https://coinmarketcap.com/currencies/commerceblock/,$0.032595,"$5,676,914",-8.07%
DBC,DeepBrain Chain,https://coinmarketcap.com/currencies/deepbrain-chain/,$0.001761,"$5,635,477",-0.15%
COSM,Cosmo Coin,https://coinmarketcap.com/currencies/cosmo-coin/,$0.008389,"$5,627,444",16.47%
NCASH,Nucleus Vision,https://coinmarketcap.com/currencies/nucleus-vision/,$0.000934,"$5,577,746",0.74%
PMA,PumaPay,https://coinmarketcap.com/currencies/pumapay/,$0.000231,"$5,574,185",-4.34%
OAX,OAX,https://coinmarketcap.com/currencies/oax/,$0.074118,"$5,568,524",-0.61%
AERGO,Aergo,https://coinmarketcap.com/currencies/aergo/,$0.053336,"$5,543,455",5.34%
OVC,OVCODE,https://coinmarketcap.com/currencies/ovcode/,$0.126069,"$5,540,592",8.53%
CHSB,SwissBorg,https://coinmarketcap.com/currencies/swissborg/,$0.009589,"$5,521,352",-0.81%
BOA,BOSAGORA,https://coinmarketcap.com/currencies/bosagora/,$0.033643,"$5,506,426",11.51%
USDQ,USDQ,https://coinmarketcap.com/currencies/usdq/,$0.997592,"$5,490,323",-0.19%
BORA,BORA,https://coinmarketcap.com/currencies/bora/,$0.008170,"$5,483,230",0.87%
OCN,Odyssey,https://coinmarketcap.com/currencies/odyssey/,$0.000816,"$5,455,017",1.10%
BLZ,Bluzelle,https://coinmarketcap.com/currencies/bluzelle/,$0.025746,"$5,429,951",0.51%
MLN,Melon,https://coinmarketcap.com/currencies/melon/,$4.33,"$5,417,036",0.79%
BET,DAO.Casino,https://coinmarketcap.com/currencies/dao-casino/,$0.032371,"$5,414,796",1.22%
PEOS,pEOS,https://coinmarketcap.com/currencies/peos/,$0.006484,"$5,371,156",0.29%
VITE,VITE,https://coinmarketcap.com/currencies/vite/,$0.012868,"$5,342,173",-6.25%
SBD,Steem Dollars,https://coinmarketcap.com/currencies/steem-dollars/,$0.704801,"$5,236,214",3.08%
PRO,Propy,https://coinmarketcap.com/currencies/propy/,$0.109204,"$5,233,428",2.05%
WBTC,Wrapped Bitcoin,https://coinmarketcap.com/currencies/wrapped-bitcoin/,$9157.31,"$5,230,719",0.78%
FOAM,FOAM,https://coinmarketcap.com/currencies/foam/,$0.018140,"$5,196,614",-8.70%
PHX,Red Pulse Pho...,https://coinmarketcap.com/currencies/red-pulse/,$0.006237,"$5,174,555",0.64%
VEO,Amoveo,https://coinmarketcap.com/currencies/amoveo/,$76.21,"$5,112,099",-15.62%
CRON,Cryptocean,https://coinmarketcap.com/currencies/cryptocean/,$0.790128,"$5,111,528",-2.24%
IHF,Invictus Hype...,https://coinmarketcap.com/currencies/invictus-hyperion-fund/,$0.042369,"$5,054,610",10.80%
BOX,ContentBox,https://coinmarketcap.com/currencies/contentbox/,$0.005370,"$4,973,653",21.71%
KAVA,Kava,https://coinmarketcap.com/currencies/kava/,$0.796852,"$4,967,605",-1.93%
HYT,HoryouToken,https://coinmarketcap.com/currencies/horyoutoken/,$0.004547,"$4,954,532",-11.79%
VIBE,VIBE,https://coinmarketcap.com/currencies/vibe/,$0.018993,"$4,940,692",0.42%
BLK,BlackCoin,https://coinmarketcap.com/currencies/blackcoin/,$0.077455,"$4,886,946",1.77%
GCR,Global Curren...,https://coinmarketcap.com/currencies/global-currency-reserve/,$0.045579,"$4,855,521",-7.15%
AMB,Ambrosus,https://coinmarketcap.com/currencies/amber/,$0.033550,"$4,850,960",-2.24%
GVT,Genesis Vision,https://coinmarketcap.com/currencies/genesis-vision/,$1.09,"$4,845,427",1.32%
SNET,Snetwork,https://coinmarketcap.com/currencies/snetwork/,$0.028374,"$4,825,088",3.97%
DAPP,LiquidApps,https://coinmarketcap.com/currencies/liquid-apps/,$0.012074,"$4,788,027",-5.67%
SPND,Spendcoin,https://coinmarketcap.com/currencies/spendcoin/,$0.005010,"$4,778,033",-2.97%
IPC,IPChain,https://coinmarketcap.com/currencies/ipchain/,$0.060393,"$4,766,806",1.20%
BAND,Band Protocol,https://coinmarketcap.com/currencies/band-protocol/,$0.304068,"$4,762,526",-1.47%
MHC,#MetaHash,https://coinmarketcap.com/currencies/metahash/,$0.003222,"$4,761,782",-1.40%
HUM,Humanscape,https://coinmarketcap.com/currencies/humanscape/,$0.010221,"$4,745,682",-1.98%
VIA,Viacoin,https://coinmarketcap.com/currencies/viacoin/,$0.204587,"$4,737,738",2.89%
DERO,Dero,https://coinmarketcap.com/currencies/dero/,$0.562465,"$4,732,672",12.26%
PCX,ChainX,https://coinmarketcap.com/currencies/chainx/,$2.06,"$4,714,530",5.88%
FLO,FLO,https://coinmarketcap.com/currencies/flo/,$0.030941,"$4,713,957",-0.97%
TERA,TERA,https://coinmarketcap.com/currencies/tera/,$0.005554,"$4,691,870",-3.57%
DROP,Dropil,https://coinmarketcap.com/currencies/dropil/,$0.000205,"$4,671,858",2.23%
BOX,BOX Token,https://coinmarketcap.com/currencies/box-token/,$0.046751,"$4,657,280",0.23%
QUN,QunQun,https://coinmarketcap.com/currencies/qunqun/,$0.007001,"$4,577,837",0.81%
VIB,Viberate,https://coinmarketcap.com/currencies/viberate/,$0.023829,"$4,571,799",4.00%
WPR,WePower,https://coinmarketcap.com/currencies/wepower/,$0.007511,"$4,568,419",0.15%
MOC,Moss Coin,https://coinmarketcap.com/currencies/moss-coin/,$0.014572,"$4,565,249",4.65%
SRN,SIRIN LABS Token,https://coinmarketcap.com/currencies/sirin-labs-token/,$0.009265,"$4,556,862",-0.68%
ETZ,Ether Zero,https://coinmarketcap.com/currencies/ether-zero/,$0.027443,"$4,550,671",-0.54%
ETHOS,Ethos,https://coinmarketcap.com/currencies/ethos/,$0.046070,"$4,497,398",4.17%
SNM,SONM,https://coinmarketcap.com/currencies/sonm/,$0.012436,"$4,472,130",-0.09%
SENSE,Sense,https://coinmarketcap.com/currencies/sense/,$0.008764,"$4,459,165",-9.10%
XCP,Counterparty,https://coinmarketcap.com/currencies/counterparty/,$1.70,"$4,454,176",0.75%
JNT,Jibrel Network,https://coinmarketcap.com/currencies/jibrel-network/,$0.026088,"$4,437,067",2.13%
BDP,BidiPass,https://coinmarketcap.com/currencies/bidipass/,$0.020994,"$4,414,356",5.14%
NCT,PolySwarm,https://coinmarketcap.com/currencies/polyswarm/,$0.002841,"$4,393,312",-0.26%
CAS,Cashaa,https://coinmarketcap.com/currencies/cashaa/,$0.005789,"$4,381,844",-10.45%
